file_name,yolo_model_confidence,yolo_class_id,yolo_xy_coords,ocr_bbox,ocr_bbox_norm,ocr_confidence,ocr_label,ocr_text,ocr_region,ocr_region_confidence,vehicle,no vehicle,car,bus,truck,motorcycle,only license plate
lp_train_2926,0.863936364650726,0,"[207.76573181152344, 238.1661376953125, 290.78759765625, 289.3580627441406]","[210, 241, 287, 285]","[0.4449152542372881, 0.7953795379537953, 0.6080508474576272, 0.9405940594059405]","[0.9995542168617249, 0.9998939037322998, 0.9996422529220581, 0.9999028444290161, 0.9995688796043396, 0.9995775818824768, 0.9998509883880615, 0.9999552965164185, 0.9999971389770508, 0.9999988079071045]",License Plate,51F88270,Vietnam,0.999998450279236,{'score': 0.2432405799627304},{'score': 0.01673089526593685},{'score': 0.7043126821517944},{'score': 0.0016884153010323644},{'score': 0.008610486052930355},{'score': 0.00118446652777493},{'score': 0.0242324061691761}
lp_train_2927,0.882341146469116,0,"[213.04727172851562, 46.182594299316406, 323.7400817871094, 111.45279693603516]",NA,NA,NA,NA,NA,NA,NA,{'score': 0.1537453681230545},{'score': 0.10759905725717545},{'score': 0.2723044455051422},{'score': 0.0037513128481805325},{'score': 0.015761926770210266},{'score': 0.0018853864166885614},{'score': 0.44495251774787903}
lp_train_2928,0.842667639255524,0,"[142.22775268554688, 76.08247375488281, 257.3734130859375, 115.2738037109375]","[145, 75, 254, 113]","[0.3072033898305085, 0.24752475247524752, 0.538135593220339, 0.37293729372937295]","[0.999889612197876, 0.9999428987503052, 0.9997437596321106, 0.9998884201049805, 0.9998140931129456, 0.999958872795105, 0.9998364448547363, 0.9999598264694214, 0.9999476671218872, 0.9999861717224121]",License Plate,51F22029,Vietnam,0.99999988079071,{'score': 0.12443232536315918},{'score': 0.08436407148838043},{'score': 0.0803292766213417},{'score': 0.002711780136451125},{'score': 0.03199394419789314},{'score': 0.0007528704591095448},{'score': 0.6754157543182373}
lp_train_2929,0.818855583667755,0,"[270.88165283203125, 152.7804718017578, 325.0564270019531, 167.31080627441406]","[273, 155, 323, 164]","[0.5783898305084746, 0.5115511551155115, 0.684322033898305, 0.5412541254125413]","[0.3589245080947876, 0.5606462955474854, 0.9041277766227722, 0.6647765636444092, 0.5640257000923157, 0.7197496891021729, 0.8014845252037048, 0.7270528674125671, 0.9982600808143616, 0.9997546076774597]",License Plate,11ME169,Turkey,0.69790917634964,{'score': 0.24773472547531128},{'score': 0.015559563413262367},{'score': 0.4832606315612793},{'score': 0.020701684057712555},{'score': 0.06104615330696106},{'score': 0.15768015384674072},{'score': 0.014017108827829361}
lp_train_293,0.964637219905853,0,"[2.719736099243164, 3.8193702697753906, 248.35678100585938, 120.53209686279297]","[0, 0, 249, 125]","[0.0, 0.0, 0.996, 1.0]","[0.9995701909065247, 0.9993744492530823, 0.9999791383743286, 0.9999678134918213, 0.9999730587005615, 0.9999887943267822, 0.9999971389770508, 0.9999995231628418, 0.9999995231628418, 0.9999995231628418]",License Plate,K02BAJ,Mexico,0.858564138412476,{'score': 0.026913201436400414},{'score': 0.003674487117677927},{'score': 0.039744190871715546},{'score': 0.012927141040563583},{'score': 0.014238636940717697},{'score': 0.004798727575689554},{'score': 0.8977036476135254}
lp_train_2930,0.847076952457428,0,"[239.4483642578125, 113.29463195800781, 325.42718505859375, 162.30990600585938]","[242, 112, 324, 161]","[0.5127118644067796, 0.3696369636963696, 0.6864406779661016, 0.5313531353135313]","[0.9995875954627991, 0.9999862909317017, 0.9999957084655762, 0.9999936819076538, 0.9999288320541382, 0.9999256134033203, 0.9999234676361084, 0.9999847412109375, 0.9998656511306763, 0.9999945163726807]",License Plate,51A05227,Vietnam,1,{'score': 0.26482322812080383},{'score': 0.0417584627866745},{'score': 0.22372691333293915},{'score': 0.009653804823756218},{'score': 0.02633502520620823},{'score': 0.0010579333174973726},{'score': 0.43264466524124146}
lp_train_2931,0.861452996730804,0,"[136.83145141601562, 172.68165588378906, 241.97628784179688, 227.69015502929688]","[139, 179, 237, 218]","[0.2944915254237288, 0.5907590759075908, 0.5021186440677966, 0.7194719471947195]","[0.999747097492218, 0.999903678894043, 0.9986363053321838, 0.9999560117721558, 0.9999262094497681, 0.9998983144760132, 0.9999511241912842, 0.9999618530273438, 0.9999892711639404, 0.9999948740005493]",License Plate,51G21670,Vietnam,0.999996542930603,{'score': 0.2951894700527191},{'score': 0.08799102902412415},{'score': 0.24719953536987305},{'score': 0.0044695972464978695},{'score': 0.057311050593853},{'score': 0.006395762786269188},{'score': 0.30144360661506653}
lp_train_2932,0.893833458423615,0,"[119.31404876708984, 156.66786193847656, 237.60704040527344, 260.2749938964844]","[122, 159, 237, 255]","[0.2584745762711864, 0.5247524752475248, 0.5021186440677966, 0.8415841584158416]","[0.9998923540115356, 0.999909520149231, 0.9996906518936157, 0.9999182224273682, 0.9999566078186035, 0.9998985528945923, 0.9998769760131836, 0.9999139308929443, 0.9998663663864136, 0.9999582767486572]",License Plate,59U150906,Vietnam,0.999935388565064,{'score': 0.029957348480820656},{'score': 0.0172612015157938},{'score': 0.013198120519518852},{'score': 0.00041906393016688526},{'score': 0.0014959757681936026},{'score': 0.5118314027786255},{'score': 0.42583683133125305}
lp_train_2933,0.834669947624207,0,"[209.2545928955078, 168.96009826660156, 302.7828369140625, 213.11376953125]","[211, 173, 298, 205]","[0.4470338983050847, 0.570957095709571, 0.6313559322033898, 0.6765676567656765]","[0.9998183846473694, 0.9999089241027832, 0.9996927976608276, 0.9998759031295776, 0.9998950958251953, 0.9998728036880493, 0.9999121427536011, 0.9998619556427002, 0.9999997615814209, 0.9999998807907104]",License Plate,51F59881,Vietnam,1,{'score': 0.2832470238208771},{'score': 0.031496841460466385},{'score': 0.37508463859558105},{'score': 0.028063179925084114},{'score': 0.064742311835289},{'score': 0.008128387853503227},{'score': 0.20923763513565063}
lp_train_2934,0.882654428482056,0,"[247.13681030273438, 135.63528442382812, 340.5695495605469, 196.82691955566406]","[249, 132, 339, 194]","[0.527542372881356, 0.43564356435643564, 0.7182203389830508, 0.6402640264026402]","[0.9998620748519897, 0.9997674822807312, 0.9997788071632385, 0.999869704246521, 0.9998449087142944, 0.9998308420181274, 0.9998778104782104, 0.9991335272789001, 0.9998599290847778, 0.9999978542327881]",License Plate,51F59881,Vietnam,0.99999988079071,{'score': 0.35214176774024963},{'score': 0.018048519268631935},{'score': 0.34852877259254456},{'score': 0.012739500030875206},{'score': 0.037360649555921555},{'score': 0.002903683576732874},{'score': 0.22827711701393127}
lp_train_2935,0.87097042798996,0,"[213.00576782226562, 159.55601501464844, 301.29290771484375, 217.40525817871094]","[211, 159, 300, 215]","[0.4470338983050847, 0.5247524752475248, 0.635593220338983, 0.7095709570957096]","[0.9991446733474731, 0.992763102054596, 0.9991927742958069, 0.9997833371162415, 0.9996379613876343, 0.9996353387832642, 0.9971044659614563, 0.9993917942047119, 0.9999995231628418, 0.9999998807907104]",License Plate,51F59881,Vietnam,0.999932885169983,{'score': 0.46130311489105225},{'score': 0.018616363406181335},{'score': 0.22544553875923157},{'score': 0.009937385097146034},{'score': 0.24870775640010834},{'score': 0.0035543441772460938},{'score': 0.03243560716509819}
lp_train_2936,0.865823030471802,0,"[226.5572052001953, 123.43952941894531, 313.87847900390625, 186.85113525390625]","[226, 120, 312, 184]","[0.4788135593220339, 0.39603960396039606, 0.6610169491525424, 0.6072607260726073]","[0.9997459053993225, 0.9999046325683594, 0.9999849796295166, 0.9999905824661255, 0.999739944934845, 0.9999077320098877, 0.9999878406524658, 0.9999643564224243, 0.999990701675415, 0.9999985694885254]",License Plate,51A01204,Vietnam,0.999999642372131,{'score': 0.09001760929822922},{'score': 0.033735428005456924},{'score': 0.08224274963140488},{'score': 0.002782042371109128},{'score': 0.049676526337862015},{'score': 0.0008827861747704446},{'score': 0.7406628131866455}
lp_train_2937,0.790229618549347,0,"[212.2357177734375, 187.17848205566406, 262.4339294433594, 200.89939880371094]","[213, 188, 260, 198]","[0.451271186440678, 0.6204620462046204, 0.5508474576271186, 0.6534653465346535]","[0.497089147567749, 0.8307042121887207, 0.8571226596832275, 0.6144436001777649, 0.7560064196586609, 0.30549198389053345, 0.17834414541721344, 0.34124717116355896, 0.9975757002830505, 0.9994353652000427]",License Plate,FF18168H,Switzerland,0.918043315410614,{'score': 0.11856519430875778},{'score': 0.0017537527019158006},{'score': 0.6547320485115051},{'score': 0.014087533578276634},{'score': 0.017177937552332878},{'score': 0.19102221727371216},{'score': 0.0026613562367856503}
lp_train_2938,0.878398656845093,0,"[221.4052734375, 160.9659423828125, 311.5491638183594, 222.65472412109375]","[208, 211, 262, 268]","[0.4406779661016949, 0.6963696369636964, 0.5550847457627118, 0.8844884488448845]","[0.9997677206993103, 0.9997664093971252, 0.9996277093887329, 0.9995148181915283, 0.999543309211731, 0.9997158646583557, 0.9997557997703552, 0.9998660087585449, 0.9999380111694336, 0.999941349029541]",License Plate,,Unknown,0.999914884567261,{'score': 0.13650602102279663},{'score': 0.05268852785229683},{'score': 0.16465990245342255},{'score': 0.002778931288048625},{'score': 0.027763845399022102},{'score': 0.0022771789226680994},{'score': 0.6133256554603577}
lp_train_2939,0.761264383792877,0,"[216.71640014648438, 167.37216186523438, 316.75286865234375, 200.06874084472656]","[220, 170, 312, 196]","[0.4661016949152542, 0.5610561056105611, 0.6610169491525424, 0.6468646864686468]","[0.9988415837287903, 0.9999603033065796, 0.9997655749320984, 0.9999886751174927, 0.9998114705085754, 0.9999277591705322, 0.9998998641967773, 0.9998860359191895, 0.9999984502792358, 0.9999994039535522]",License Plate,51F06948,Vietnam,1,{'score': 0.14691217243671417},{'score': 0.03307231515645981},{'score': 0.1730160415172577},{'score': 0.0010990260634571314},{'score': 0.008447530679404736},{'score': 0.0014221396995708346},{'score': 0.6360308527946472}
lp_train_294,,,,"[0, 0, 797, 215]","[0.0, 0.0, 0.99625, 1.0]","[0.9739417433738708, 0.9997920393943787, 0.9998767375946045, 0.999494194984436, 0.9687540531158447, 0.9997395873069763, 0.9992604851722717, 0.9995062351226807, 0.9999755620956421, 0.9999963045120239]",License Plate,CDS791MP,Indonesia,0.768685340881348,{'score': 0.01283098291605711},{'score': 0.008907957002520561},{'score': 0.018540864810347557},{'score': 0.004186335019767284},{'score': 0.00912759080529213},{'score': 0.002449335530400276},{'score': 0.9439569115638733}
lp_train_2940,0.873776018619537,0,"[277.9389953613281, 176.8945770263672, 380.5439147949219, 228.61216735839844]","[282, 178, 376, 223]","[0.597457627118644, 0.5874587458745875, 0.7966101694915254, 0.735973597359736]","[0.9997926354408264, 0.9999122619628906, 0.9989226460456848, 0.9999445676803589, 0.999893069267273, 0.9998711347579956, 0.9999148845672607, 0.9996057152748108, 0.9999892711639404, 0.9999984502792358]",License Plate,51G39466,Vietnam,0.99999988079071,{'score': 0.1771729290485382},{'score': 0.08847025036811829},{'score': 0.10988020896911621},{'score': 0.007117287255823612},{'score': 0.036780133843421936},{'score': 0.0047173579223454},{'score': 0.5758618116378784}
lp_train_2941,0.854662895202637,0,"[255.60482788085938, 191.0178680419922, 351.4949645996094, 226.35104370117188]","[246, 196, 362, 233]","[0.5211864406779662, 0.6468646864686468, 0.7669491525423728, 0.768976897689769]","[0.9999407529830933, 0.9999300241470337, 0.9997885823249817, 0.9999462366104126, 0.9998966455459595, 0.9998630285263062, 0.9998817443847656, 0.9993100166320801, 0.9999942779541016, 0.9999997615814209]",License Plate,51G39466,Vietnam,0.999995112419128,{'score': 0.187430739402771},{'score': 0.09680107235908508},{'score': 0.20372091233730316},{'score': 0.00549634825438261},{'score': 0.020275363698601723},{'score': 0.004201274830847979},{'score': 0.4820742607116699}
lp_train_2942,0.839499294757843,0,"[249.00018310546875, 215.99221801757812, 357.2430725097656, 253.82470703125]","[253, 218, 354, 252]","[0.5360169491525424, 0.7194719471947195, 0.75, 0.8316831683168316]","[0.9967851638793945, 0.9999352693557739, 0.9997373223304749, 0.999988317489624, 0.9997466206550598, 0.9999384880065918, 0.9998481273651123, 0.9999477863311768, 0.9999774694442749, 0.9999939203262329]",License Plate,51F07973,Vietnam,1,{'score': 0.2785167396068573},{'score': 0.048449933528900146},{'score': 0.10730651021003723},{'score': 0.11879696696996689},{'score': 0.06343746185302734},{'score': 0.0017508346354588866},{'score': 0.3817415237426758}
lp_train_2943,0.834013521671295,0,"[244.20245361328125, 199.62588500976562, 345.752685546875, 238.325927734375]","[248, 202, 342, 234]","[0.5254237288135594, 0.6666666666666666, 0.7245762711864406, 0.7722772277227723]","[0.99729984998703, 0.9999446868896484, 0.9998037219047546, 0.9999895095825195, 0.9997969269752502, 0.9999624490737915, 0.9998334646224976, 0.9999517202377319, 0.9999641180038452, 0.9999890327453613]",License Plate,51F07973,Vietnam,1,{'score': 0.2068461775779724},{'score': 0.22359049320220947},{'score': 0.11944334208965302},{'score': 0.14097292721271515},{'score': 0.08139271289110184},{'score': 0.0010639032116159797},{'score': 0.22669044137001038}
lp_train_2944,0.856452345848084,0,"[205.41921997070312, 172.7067108154297, 300.27618408203125, 231.14686584472656]","[203, 173, 298, 228]","[0.4300847457627119, 0.570957095709571, 0.6313559322033898, 0.7524752475247525]","[0.9999260902404785, 0.9998940229415894, 0.9995349645614624, 0.9999476671218872, 0.999295711517334, 0.9992813467979431, 0.9991637468338013, 0.9998145699501038, 0.9999936819076538, 0.9999979734420776]",License Plate,51F61712,Vietnam,0.999976277351379,{'score': 0.1047874167561531},{'score': 0.021686682477593422},{'score': 0.16733646392822266},{'score': 0.0014121748972684145},{'score': 0.007357709109783173},{'score': 0.00048735179007053375},{'score': 0.6969321966171265}
lp_train_2945,0.788699269294739,0,"[183.1891632080078, 150.5502471923828, 234.7401123046875, 163.12010192871094]","[183, 150, 233, 161]","[0.3877118644067797, 0.49504950495049505, 0.4936440677966102, 0.5313531353135313]","[0.3856465220451355, 0.4288022220134735, 0.22059814631938934, 0.3461073935031891, 0.5533007383346558, 0.6319491267204285, 0.1454799473285675, 0.3828582465648651, 0.9902363419532776, 0.9955763816833496]",License Plate,FFU86DB,France,0.567837297916412,{'score': 0.323649525642395},{'score': 0.034371040761470795},{'score': 0.5901838541030884},{'score': 0.021141119301319122},{'score': 0.02394707314670086},{'score': 0.003414670005440712},{'score': 0.003292693058028817}
lp_train_2946,0.866638481616974,0,"[243.60623168945312, 165.28514099121094, 295.92138671875, 183.93988037109375]","[244, 165, 293, 183]","[0.5169491525423728, 0.5445544554455446, 0.6207627118644068, 0.6039603960396039]","[0.9998931884765625, 0.9998546838760376, 0.9990485310554504, 0.9999346733093262, 0.9998360872268677, 0.9992035031318665, 0.9998410940170288, 0.999396800994873, 0.9999028444290161, 0.9999710321426392]",License Plate,51A64826,Vietnam,0.999999761581421,{'score': 0.5069464445114136},{'score': 0.024879565462470055},{'score': 0.3842892050743103},{'score': 0.051655352115631104},{'score': 0.028282184153795242},{'score': 0.001723665278404951},{'score': 0.0022235880605876446}
lp_train_2947,0.865611732006073,0,"[248.61846923828125, 180.4503936767578, 354.52679443359375, 245.24644470214844]","[252, 181, 350, 242]","[0.5338983050847458, 0.5973597359735974, 0.7415254237288136, 0.7986798679867987]","[0.9998723268508911, 0.9999454021453857, 0.9998249411582947, 0.9999128580093384, 0.9998027682304382, 0.9998635053634644, 0.9999243021011353, 0.9999396800994873, 0.9999629259109497, 0.9999939203262329]",License Plate,51F88270,Vietnam,1,{'score': 0.09022572636604309},{'score': 0.007139386143535376},{'score': 0.36213064193725586},{'score': 0.001461130566895008},{'score': 0.01112859882414341},{'score': 0.003727087751030922},{'score': 0.5241875052452087}
lp_train_2948,0.864842057228088,0,"[194.306396484375, 153.16981506347656, 290.347900390625, 206.04820251464844]","[197, 153, 286, 203]","[0.4173728813559322, 0.504950495049505, 0.6059322033898306, 0.66996699669967]","[0.9994612336158752, 0.9998701810836792, 0.9998175501823425, 0.9999293088912964, 0.9998031258583069, 0.9998703002929688, 0.9999208450317383, 0.999936580657959, 0.9999947547912598, 0.9999985694885254]",License Plate,51F88270,Vietnam,0.999999761581421,{'score': 0.15068228542804718},{'score': 0.016811547800898552},{'score': 0.317898690700531},{'score': 0.0022107583936303854},{'score': 0.014374879188835621},{'score': 0.0014140678104013205},{'score': 0.49660778045654297}
lp_train_2949,0.897232592105866,0,"[207.69131469726562, 134.6522674560547, 307.478759765625, 200.3486785888672]","[208, 136, 304, 195]","[0.4406779661016949, 0.44884488448844884, 0.6440677966101694, 0.6435643564356436]","[0.9998775720596313, 0.9999524354934692, 0.9999922513961792, 0.9999545812606812, 0.9997401833534241, 0.9998584985733032, 0.9997915625572205, 0.9993342757225037, 0.9999977350234985, 0.9999994039535522]",License Plate,51A25668,Vietnam,0.999999761581421,{'score': 0.09146720916032791},{'score': 0.006710362620651722},{'score': 0.07103176414966583},{'score': 0.007955160923302174},{'score': 0.03958795219659805},{'score': 0.00046868648496456444},{'score': 0.7827788591384888}
