,bbox,bbox_norm,confidence,label,text,region,region_confidence,file_name
1483,"[2, 114, 0, 49]","[0.017391304347826087, 0.991304347826087, 0.0, 1.0]","[0.9999074935913086, 0.9999326467514038, 0.9996588230133057, 0.9998795986175537, 0.9995790123939514, 0.9998094439506531, 0.9999102354049683, 0.9999105930328369, 0.9999991655349731, 0.9999997615814209]",License Plate,51G47281,Vietnam,0.9999998807907104,lp_train_2187
1484,"[5, 114, 4, 42]","[0.042735042735042736, 0.9743589743589743, 0.09523809523809523, 1.0]","[0.9999561309814453, 0.9999699592590332, 0.9997782111167908, 0.9999731779098511, 0.9999547004699707, 0.999956488609314, 0.9999574422836304, 0.999886155128479, 0.999998927116394, 0.9999997615814209]",License Plate,51G21748,Vietnam,0.9999998807907104,lp_train_2188
1485,"[0, 99, 0, 20]","[0.0, 0.9705882352941176, 0.0, 0.8]","[0.4971253275871277, 0.8315812945365906, 0.9131705164909363, 0.23783434927463531, 0.32084062695503235, 0.19420048594474792, 0.39219313859939575, 0.39982086420059204, 0.9939438700675964, 0.9996614456176758]",License Plate,DIVV717,Poland,0.8252516388893127,lp_train_2189
1486,NA,NA,NA,NA,NA,NA,NA,lp_train_219
1487,"[0, 136, 0, 41]","[0.0, 0.9784172661870504, 0.0, 1.0]","[0.9994624257087708, 0.9999521970748901, 0.9994364380836487, 0.9999144077301025, 0.9995725750923157, 0.9999333620071411, 0.9999781847000122, 0.9999759197235107, 0.9999977350234985, 0.9999995231628418]",License Plate,51G37307,Vietnam,1.0,lp_train_2190
1488,NA,NA,NA,NA,NA,NA,NA,lp_train_2191
1489,"[4, 138, 0, 31]","[0.027972027972027972, 0.965034965034965, 0.0, 0.9393939393939394]","[0.9998125433921814, 0.9999868869781494, 0.9999974966049194, 0.9999558925628662, 0.9999266862869263, 0.9999850988388062, 0.9999629259109497, 0.9998834133148193, 0.9999872446060181, 0.999997615814209]",License Plate,51A72078,Vietnam,0.9999998807907104,lp_train_2192
1490,"[1, 148, 0, 43]","[0.006622516556291391, 0.9801324503311258, 0.0, 1.0]","[0.9998575448989868, 0.999985933303833, 0.9999973773956299, 0.9999401569366455, 0.9999067783355713, 0.9998887777328491, 0.9999445676803589, 0.9999728202819824, 0.9999916553497314, 0.9999972581863403]",License Plate,51A77529,Vietnam,1.0,lp_train_2193
1491,"[0, 91, 0, 28]","[0.0, 0.9891304347826086, 0.0, 1.0]","[0.3272600471973419, 0.9996330738067627, 0.9992402791976929, 0.9998961687088013, 0.999725878238678, 0.9996999502182007, 0.9996438026428223, 0.9998621940612793, 0.999967098236084, 0.9999963045120239]",License Plate,51F88270,Vietnam,0.9999995231628418,lp_train_2194
1492,"[1, 156, 0, 87]","[0.006289308176100629, 0.9811320754716981, 0.0, 1.0]","[0.9999226331710815, 0.9999657869338989, 0.9998551607131958, 0.9999499320983887, 0.999887228012085, 0.9999078512191772, 0.999951958656311, 0.9999793767929077, 0.9999889135360718, 0.9999979734420776]",License Plate,51F88270,Vietnam,0.9999998807907104,lp_train_2195
1493,"[2, 140, 2, 64]","[0.014184397163120567, 0.9929078014184397, 0.03125, 1.0]","[0.9999040365219116, 0.9999316930770874, 0.9997439980506897, 0.9998831748962402, 0.9998169541358948, 0.9999525547027588, 0.9998181462287903, 0.999969482421875, 0.9999587535858154, 0.99998939037323]",License Plate,51F22029,Vietnam,0.9999996423721313,lp_train_2196
1494,"[1, 99, 3, 38]","[0.009900990099009901, 0.9801980198019802, 0.06521739130434782, 0.8260869565217391]","[0.9997368454933167, 0.9999759197235107, 0.9999969005584717, 0.9999932050704956, 0.9998787641525269, 0.9999347925186157, 0.9999287128448486, 0.999987006187439, 0.9998469352722168, 0.9999892711639404]",License Plate,51A05227,Vietnam,1.0,lp_train_2197
1495,"[3, 116, 1, 30]","[0.025423728813559324, 0.9830508474576272, 0.03125, 0.9375]","[0.9999226331710815, 0.9999654293060303, 0.9993966817855835, 0.9999630451202393, 0.999944806098938, 0.9999275207519531, 0.9999784231185913, 0.9999796152114868, 0.9999934434890747, 0.9999978542327881]",License Plate,51G21670,Vietnam,0.9999991655349731,lp_train_2198
1496,"[5, 121, 4, 37]","[0.040983606557377046, 0.9918032786885246, 0.0975609756097561, 0.9024390243902439]","[0.9999140501022339, 0.9999561309814453, 0.9998487234115601, 0.9999505281448364, 0.9999347925186157, 0.9998605251312256, 0.999975323677063, 0.9999715089797974, 0.9999979734420776, 0.9999990463256836]",License Plate,51G21670,Vietnam,0.9999990463256836,lp_train_2199
1497,"[4, 491, 18, 273]","[0.008048289738430584, 0.9879275653923542, 0.06521739130434782, 0.9891304347826086]","[0.8215066194534302, 0.8275231719017029, 0.9434418082237244, 0.6954553723335266, 0.8879002332687378, 0.5540332794189453, 0.9083876013755798, 0.9829279780387878, 0.9943704009056091, 0.998443067073822]",License Plate,505ZHZ,Belgium,0.5671117901802063,lp_train_220
1498,"[1, 110, 16, 86]","[0.008849557522123894, 0.9734513274336283, 0.17582417582417584, 0.945054945054945]","[0.9980130195617676, 0.9997543692588806, 0.9525186419487, 0.9955992698669434, 0.9999239444732666, 0.9999219179153442, 0.9998120665550232, 0.9997878670692444, 0.9999096393585205, 0.9999667406082153]",License Plate,59U150906,Vietnam,0.9996119141578674,lp_train_2200
1499,"[1, 109, 4, 61]","[0.008771929824561403, 0.956140350877193, 0.06451612903225806, 0.9838709677419355]","[0.9998754262924194, 0.9999279975891113, 0.9997333884239197, 0.9998648166656494, 0.9999302625656128, 0.9998874664306641, 0.9998942613601685, 0.9999067783355713, 0.9999957084655762, 0.9999996423721313]",License Plate,51F59881,Vietnam,1.0,lp_train_2201
1500,"[1, 103, 0, 28]","[0.009523809523809525, 0.9809523809523809, 0.0, 1.0]","[0.9991355538368225, 0.9999215602874756, 0.9994739890098572, 0.9998078942298889, 0.9998804330825806, 0.9998476505279541, 0.9998908042907715, 0.9998421669006348, 0.9999996423721313, 0.9999998807907104]",License Plate,51F59881,Vietnam,1.0,lp_train_2202
1501,"[1, 100, 2, 46]","[0.009615384615384616, 0.9615384615384616, 0.041666666666666664, 0.9583333333333334]","[0.9998940229415894, 0.9999315738677979, 0.9997392296791077, 0.999880313873291, 0.9999239444732666, 0.9998606443405151, 0.9999244213104248, 0.9999057054519653, 0.9999997615814209, 0.9999998807907104]",License Plate,51F59881,Vietnam,1.0,lp_train_2203
1502,"[1, 99, 6, 41]","[0.009900990099009901, 0.9801980198019802, 0.13953488372093023, 0.9534883720930233]","[0.9996676445007324, 0.9999086856842041, 0.9996598958969116, 0.9998551607131958, 0.9998927116394043, 0.9998730421066284, 0.9999067783355713, 0.9998053908348083, 0.9999997615814209, 1.0]",License Plate,51F59881,Vietnam,1.0,lp_train_2204
1503,"[1, 128, 3, 37]","[0.007751937984496124, 0.9922480620155039, 0.07142857142857142, 0.8809523809523809]","[0.9996243715286255, 0.9999792575836182, 0.9999960660934448, 0.9999947547912598, 0.9999781847000122, 0.9999432563781738, 0.9999932050704956, 0.9999819993972778, 0.999977707862854, 0.9999960660934448]",License Plate,51A01204,Vietnam,1.0,lp_train_2205
1504,"[2, 107, 5, 38]","[0.017391304347826087, 0.9304347826086956, 0.11363636363636363, 0.8636363636363636]","[0.9998434782028198, 0.9999704360961914, 0.9999964237213135, 0.999993085861206, 0.9999699592590332, 0.9999387264251709, 0.9999936819076538, 0.9999876022338867, 0.9999881982803345, 0.9999973773956299]",License Plate,51A01204,Vietnam,1.0,lp_train_2206
1505,NA,NA,NA,NA,NA,NA,NA,lp_train_2207
1506,NA,NA,NA,NA,NA,NA,NA,lp_train_2208
1507,"[3, 137, 7, 41]","[0.02142857142857143, 0.9785714285714285, 0.14, 0.82]","[0.9996032118797302, 0.9999668598175049, 0.9997994303703308, 0.9999897480010986, 0.9998317956924438, 0.9999421834945679, 0.9998965263366699, 0.9998838901519775, 0.9999970197677612, 0.9999995231628418]",License Plate,51F06948,Vietnam,1.0,lp_train_2209
1508,"[2, 466, 0, 218]","[0.004282655246252677, 0.9978586723768736, 0.0, 0.990909090909091]","[0.9149364829063416, 0.9341191053390503, 0.9892430305480957, 0.9937064051628113, 0.34536993503570557, 0.47703081369400024, 0.5774608254432678, 0.8556323647499084, 0.9871628880500793, 0.9781835675239563]",License Plate,1111333,Spain,0.6267024874687195,lp_train_221
1509,"[9, 119, 8, 32]","[0.0703125, 0.9296875, 0.21621621621621623, 0.8648648648648649]","[0.9996535778045654, 0.9999616146087646, 0.999756395816803, 0.9999884366989136, 0.9998181462287903, 0.9999284744262695, 0.9999208450317383, 0.9998548030853271, 0.9999978542327881, 0.999998927116394]",License Plate,51F06948,Vietnam,1.0,lp_train_2210
1510,"[0, 122, 3, 41]","[0.0, 0.991869918699187, 0.06818181818181818, 0.9318181818181818]","[0.9992856383323669, 0.9999275207519531, 0.9996680021286011, 0.9999347925186157, 0.9999293088912964, 0.9998277425765991, 0.9999042749404907, 0.9997324347496033, 0.9999886751174927, 0.9999980926513672]",License Plate,51G39466,Vietnam,1.0,lp_train_2211
1511,"[2, 96, 6, 35]","[0.02040816326530612, 0.9795918367346939, 0.15, 0.875]","[0.9998384714126587, 0.9999129772186279, 0.99965500831604, 0.9999370574951172, 0.9999396800994873, 0.9998650550842285, 0.99996018409729, 0.9996771812438965, 0.9999878406524658, 0.9999977350234985]",License Plate,51G39466,Vietnam,0.9999997615814209,lp_train_2212
1512,"[3, 117, 7, 39]","[0.025, 0.975, 0.13725490196078433, 0.7647058823529411]","[0.9999189376831055, 0.9999376535415649, 0.9997963309288025, 0.9999903440475464, 0.9997377991676331, 0.9999533891677856, 0.9998225569725037, 0.9999494552612305, 0.9999300241470337, 0.999988317489624]",License Plate,51F07973,Vietnam,0.9999998807907104,lp_train_2213
1513,"[2, 135, 3, 41]","[0.014814814814814815, 1.0, 0.06818181818181818, 0.9318181818181818]","[0.9997325539588928, 0.9999403953552246, 0.9997798800468445, 0.9999876022338867, 0.9996486902236938, 0.9999393224716187, 0.9998745918273926, 0.999954104423523, 0.9999967813491821, 0.9999986886978149]",License Plate,51F07973,Vietnam,0.9999998807907104,lp_train_2214
1514,"[0, 108, 1, 34]","[0.0, 0.9473684210526315, 0.024390243902439025, 0.8292682926829268]","[0.9998737573623657, 0.9998773336410522, 0.9996956586837769, 0.9999418258666992, 0.999785840511322, 0.9998216032981873, 0.9997919201850891, 0.9999399185180664, 0.9999980926513672, 0.9999991655349731]",License Plate,51F61712,Vietnam,0.9999998807907104,lp_train_2215
1515,"[0, 120, 4, 39]","[0.0, 0.9523809523809523, 0.10256410256410256, 1.0]","[0.772802472114563, 0.999840497970581, 0.99604731798172, 0.9999213218688965, 0.9997696280479431, 0.9996685981750488, 0.999955415725708, 0.9999847412109375, 0.9999963045120239, 0.9999978542327881]",License Plate,51F88270,Vietnam,0.9999964237213135,lp_train_2216
1516,"[3, 55, 4, 13]","[0.05357142857142857, 0.9821428571428571, 0.25, 0.8125]","[0.6078845262527466, 0.4254957139492035, 0.5573528409004211, 0.71572345495224, 0.9121268391609192, 0.6079728603363037, 0.8425503969192505, 0.23395895957946777, 0.9943344593048096, 0.9998669624328613]",License Plate,61F66009,Vietnam,0.9690723419189453,lp_train_2217
1517,"[1, 130, 4, 40]","[0.007518796992481203, 0.9774436090225563, 0.09302325581395349, 0.9302325581395349]","[0.9998239874839783, 0.9999606609344482, 0.9998058676719666, 0.999947190284729, 0.9998509883880615, 0.9998444318771362, 0.9998722076416016, 0.9999707937240601, 0.9999961853027344, 0.999998927116394]",License Plate,51F88270,Vietnam,0.9999992847442627,lp_train_2218
1518,"[2, 104, 1, 28]","[0.018691588785046728, 0.9719626168224299, 0.03571428571428571, 1.0]","[0.9994829893112183, 0.9999579191207886, 0.9998080134391785, 0.9999489784240723, 0.9998441934585571, 0.9998544454574585, 0.9999531507492065, 0.9999758005142212, 0.9999984502792358, 0.9999996423721313]",License Plate,51F88270,Vietnam,0.9999991655349731,lp_train_2219
1519,"[3, 654, 0, 370]","[0.004103967168262654, 0.8946648426812586, 0.0, 0.9973045822102425]","[0.1847047358751297, 0.302351713180542, 0.7822516560554504, 0.5159486532211304, 0.5767390727996826, 0.3570343554019928, 0.6548819541931152, 0.61540287733078, 0.9519801139831543, 0.9674510955810547]",License Plate,A7999BA,Georgia,0.5507085919380188,lp_train_222
1520,"[1, 121, 3, 31]","[0.00819672131147541, 0.9918032786885246, 0.09090909090909091, 0.9393939393939394]","[0.9975082874298096, 0.9999687671661377, 0.9999936819076538, 0.9999650716781616, 0.9998076558113098, 0.9998377561569214, 0.9998430013656616, 0.9987670183181763, 0.9999971389770508, 0.9999990463256836]",License Plate,51A25668,Vietnam,0.9999988079071045,lp_train_2220
1521,NA,NA,NA,NA,NA,NA,NA,lp_train_2221
1522,"[3, 115, 8, 48]","[0.025423728813559324, 0.9745762711864406, 0.14285714285714285, 0.8571428571428571]","[0.9998927116394043, 0.9999672174453735, 0.9999959468841553, 0.9999681711196899, 0.9999157190322876, 0.9999127388000488, 0.9999583959579468, 0.9999380111694336, 0.999985933303833, 0.9999985694885254]",License Plate,51A69172,Vietnam,0.9999998807907104,lp_train_2222
1523,"[2, 110, 6, 54]","[0.01818181818181818, 1.0, 0.10909090909090909, 0.9818181818181818]","[0.9999552965164185, 0.9999817609786987, 0.9999969005584717, 0.9999489784240723, 0.9999123811721802, 0.9999380111694336, 0.9998365640640259, 0.9999247789382935, 0.9999867677688599, 0.9999977350234985]",License Plate,61A22959,Vietnam,1.0,lp_train_2223
1524,"[2, 48, 0, 15]","[0.04081632653061224, 0.9795918367346939, 0.0, 0.9375]","[0.953475296497345, 0.9993102550506592, 0.9928695559501648, 0.8479926586151123, 0.9739331603050232, 0.5428234338760376, 0.999413013458252, 0.9996302127838135, 0.9999051094055176, 0.9999943971633911]",License Plate,61A89714,Vietnam,0.9999576807022095,lp_train_2224
1525,"[0, 96, 1, 40]","[0.0, 0.9896907216494846, 0.022727272727272728, 0.9090909090909091]","[0.9999709129333496, 0.9999831914901733, 0.9999973773956299, 0.9999332427978516, 0.9999309778213501, 0.999940037727356, 0.999886155128479, 0.9998772144317627, 0.9999953508377075, 0.999998927116394]",License Plate,61A22959,Vietnam,1.0,lp_train_2225
1526,"[3, 123, 3, 30]","[0.023076923076923078, 0.9461538461538461, 0.07894736842105263, 0.7894736842105263]","[0.9998844861984253, 0.9999659061431885, 0.9998871088027954, 0.9999542236328125, 0.9999539852142334, 0.9998437166213989, 0.9999852180480957, 0.9999672174453735, 0.9999990463256836, 0.9999997615814209]",License Plate,51G10209,Vietnam,0.9999997615814209,lp_train_2226
1527,"[2, 126, 1, 51]","[0.015384615384615385, 0.9692307692307692, 0.018867924528301886, 0.9622641509433962]","[0.999922513961792, 0.999933123588562, 0.9996216297149658, 0.9999034404754639, 0.9996373653411865, 0.9996672868728638, 0.9998140931129456, 0.999948263168335, 0.9999932050704956, 0.9999966621398926]",License Plate,52Z9755,Vietnam,0.9998235106468201,lp_train_2227
1528,"[0, 103, 1, 29]","[0.0, 0.9716981132075472, 0.029411764705882353, 0.8529411764705882]","[0.9996188879013062, 0.9999563694000244, 0.9999927282333374, 0.9999570846557617, 0.9998741149902344, 0.9999041557312012, 0.9999412298202515, 0.9999788999557495, 0.9999643564224243, 0.9999957084655762]",License Plate,51A89714,Vietnam,0.9999997615814209,lp_train_2228
1529,"[9, 116, 1, 35]","[0.07258064516129033, 0.9354838709677419, 0.025, 0.875]","[0.999923586845398, 0.9999672174453735, 0.9999951124191284, 0.999976634979248, 0.9998935461044312, 0.9999685287475586, 0.9999791383743286, 0.9999104738235474, 0.9999957084655762, 0.9999985694885254]",License Plate,51A96141,Vietnam,0.9999992847442627,lp_train_2229
1530,NA,NA,NA,NA,NA,NA,NA,lp_train_223
1531,"[4, 145, 5, 47]","[0.027210884353741496, 0.9863945578231292, 0.08928571428571429, 0.8392857142857143]","[0.9998880624771118, 0.9999755620956421, 0.9999966621398926, 0.9999814033508301, 0.9999407529830933, 0.9999631643295288, 0.99998939037323, 0.9999262094497681, 0.9999957084655762, 0.9999988079071045]",License Plate,51A96141,Vietnam,1.0,lp_train_2230
1532,"[3, 109, 2, 36]","[0.026785714285714284, 0.9732142857142857, 0.05128205128205128, 0.9230769230769231]","[0.9998089671134949, 0.9998916387557983, 0.9995518326759338, 0.9998306035995483, 0.9992621541023254, 0.99982088804245, 0.9998431205749512, 0.9999431371688843, 0.9999470710754395, 0.9999942779541016]",License Plate,51F44614,Vietnam,1.0,lp_train_2231
1533,NA,NA,NA,NA,NA,NA,NA,lp_train_2232
1534,"[0, 126, 3, 34]","[0.0, 0.9767441860465116, 0.07894736842105263, 0.8947368421052632]","[0.9663434624671936, 0.9992596507072449, 0.9965736865997314, 0.9996531009674072, 0.9990733861923218, 0.998950183391571, 0.9995313882827759, 0.9996084570884705, 0.9999719858169556, 0.9999967813491821]",License Plate,51F44614,Vietnam,0.9999984502792358,lp_train_2233
1535,"[4, 97, 7, 39]","[0.041237113402061855, 1.0, 0.1794871794871795, 1.0]","[0.9126259684562683, 0.9633063077926636, 0.698743462562561, 0.6118014454841614, 0.9480234384536743, 0.9366347789764404, 0.9292269349098206, 0.5497708320617676, 0.9824052453041077, 0.9986652135848999]",License Plate,F1AE1000,Switzerland,0.4408034086227417,lp_train_2234
1536,"[3, 117, 5, 35]","[0.02459016393442623, 0.9590163934426229, 0.13513513513513514, 0.9459459459459459]","[0.99992835521698, 0.9999648332595825, 0.9997220635414124, 0.999947190284729, 0.999885082244873, 0.9999706745147705, 0.999924898147583, 0.999904990196228, 0.9999990463256836, 0.9999998807907104]",License Plate,51G51008,Vietnam,0.9999998807907104,lp_train_2235
1537,"[2, 106, 2, 27]","[0.018691588785046728, 0.9906542056074766, 0.07142857142857142, 0.9642857142857143]","[0.9998482465744019, 0.9999294281005859, 0.9996927976608276, 0.9999315738677979, 0.9994593262672424, 0.9998088479042053, 0.9999866485595703, 0.9999244213104248, 0.9999992847442627, 0.9999995231628418]",License Plate,51F24403,Vietnam,1.0,lp_train_2236
1538,"[0, 141, 6, 35]","[0.0, 0.9591836734693877, 0.14634146341463414, 0.8536585365853658]","[0.9950981736183167, 0.9999529123306274, 0.999994158744812, 0.999942421913147, 0.9998979568481445, 0.9995599389076233, 0.9998815059661865, 0.9999033212661743, 0.9999895095825195, 0.9999979734420776]",License Plate,51A11122,Vietnam,0.9999995231628418,lp_train_2237
1539,"[3, 121, 3, 34]","[0.02459016393442623, 0.9918032786885246, 0.075, 0.85]","[0.9999514818191528, 0.9999210834503174, 0.9996155500411987, 0.999961256980896, 0.9999499320983887, 0.9998846054077148, 0.9997935891151428, 0.9998358488082886, 0.9999892711639404, 0.9999967813491821]",License Plate,51G51332,Vietnam,0.9999996423721313,lp_train_2238
1540,"[1, 108, 2, 30]","[0.009174311926605505, 0.9908256880733946, 0.05555555555555555, 0.8333333333333334]","[0.9999126195907593, 0.9998478889465332, 0.9991827607154846, 0.9999232292175293, 0.9998944997787476, 0.9997411370277405, 0.999711811542511, 0.9997283816337585, 0.9999966621398926, 0.9999988079071045]",License Plate,51G51332,Vietnam,0.9999997615814209,lp_train_2239
1541,"[0, 800, 0, 363]","[0.0, 1.0, 0.0, 1.0]","[0.564924955368042, 0.41125598549842834, 0.9396907687187195, 0.9067088961601257, 0.6143890023231506, 0.15796925127506256, 0.34277787804603577, 0.3842025101184845, 0.8842507004737854, 0.9494393467903137]",License Plate,AAYYLT8,United States,0.2947428226470947,lp_train_224
1542,"[3, 103, 8, 75]","[0.02608695652173913, 0.8956521739130435, 0.1038961038961039, 0.974025974025974]","[0.9999352693557739, 0.9999386072158813, 0.9995114803314209, 0.9999628067016602, 0.9997468590736389, 0.9992122650146484, 0.9999130964279175, 0.9999352693557739, 0.999998927116394, 0.9999996423721313]",License Plate,51F15585,Vietnam,0.9999996423721313,lp_train_2240
