,bbox,confidence,label,text,region,region_confidence,file_path
838,NA,NA,NA,NA,NA,NA,lp_train_6988
839,NA,NA,NA,NA,NA,NA,lp_train_6273
840,NA,NA,NA,NA,NA,NA,lp_train_4794
841,"[0, 82, 9, 33]","[0.9664495587348938, 0.9999638795852661, 0.9999947547912598, 0.9999202489852905, 0.9998874664306641, 0.9999610185623169, 0.9980261921882629, 0.9999661445617676, 0.999988317489624, 0.9999963045120239]",License Plate,51A72110,Vietnam,0.9999992847442627,lp_train_2629
842,"[0, 46, 2, 10]","[0.402148574590683, 0.4409628212451935, 0.3119502365589142, 0.45481303334236145, 0.9540385603904724, 0.8642014265060425, 0.4049420952796936, 0.7207216024398804, 0.9998366832733154, 0.9999146461486816]",License Plate,B1B8270,Turkey,0.9221343994140625,lp_train_3504
843,NA,NA,NA,NA,NA,NA,lp_train_1272
844,NA,NA,NA,NA,NA,NA,lp_train_239
845,NA,NA,NA,NA,NA,NA,lp_train_3639
846,"[5, 89, 11, 78]","[0.9998544454574585, 0.9999057054519653, 0.999751627445221, 0.9997721314430237, 0.9999474287033081, 0.9998030066490173, 0.9999603033065796, 0.9998137354850769, 0.9997965693473816, 0.9999517202377319]",License Plate,70P15900,Vietnam,0.9999997615814209,lp_train_5379
847,"[0, 110, 0, 39]","[0.255790114402771, 0.9990058541297913, 0.9962975382804871, 0.9998202919960022, 0.999092698097229, 0.9997286200523376, 0.9995324611663818, 0.9812948703765869, 0.9999959468841553, 0.9999996423721313]",License Plate,11F27809,Vietnam,0.9999991655349731,lp_train_2559
848,"[2, 90, 20, 76]","[0.1484396606683731, 0.968332827091217, 0.9986621141433716, 0.9984099864959717, 0.9996515512466431, 0.9996970891952515, 0.9991146922111511, 0.9999676942825317, 0.9999897480010986, 0.9999949932098389]",License Plate,SE05FLR,United Kingdom,0.997000515460968,lp_train_062
849,"[0, 141, 6, 35]","[0.9950981736183167, 0.9999529123306274, 0.999994158744812, 0.999942421913147, 0.9998979568481445, 0.9995599389076233, 0.9998815059661865, 0.9999033212661743, 0.9999895095825195, 0.9999979734420776]",License Plate,51A11122,Vietnam,0.9999995231628418,lp_train_2237
850,"[0, 114, 0, 55]","[0.9999501705169678, 0.9999650716781616, 0.9999682903289795, 0.9999079704284668, 0.9999884366989136, 0.9998941421508789, 0.9999788999557495, 0.99997878074646, 0.9999896287918091, 0.9999927282333374]",License Plate,MYSPACE,United States,0.9936580061912537,lp_train_4696
851,"[0, 87, 4, 77]","[0.9999037981033325, 0.9999209642410278, 0.9999282360076904, 0.9999656677246094, 0.9999172687530518, 0.9999758005142212, 0.9999151229858398, 0.9999256134033203, 0.9999572038650513, 0.9999967813491821]",License Plate,39F15014,Vietnam,0.9999998807907104,lp_train_5404
852,"[12, 88, 8, 72]","[0.9999269247055054, 0.9994277358055115, 0.9999076128005981, 0.9982503056526184, 0.9999192953109741, 0.9998528957366943, 0.9997877478599548, 0.9997863173484802, 0.9998162388801575, 0.9996474981307983]",License Plate,60B849928,Vietnam,0.9999991655349731,lp_train_6704
853,"[0, 77, 0, 42]","[0.9993752837181091, 0.9998569488525391, 0.9999452829360962, 0.9999830722808838, 0.999924898147583, 0.9998984336853027, 0.9999227523803711, 0.999708354473114, 0.9998573064804077, 0.9999841451644897]",License Plate,51A01204,Vietnam,0.9999998807907104,lp_train_2714
854,NA,NA,NA,NA,NA,NA,lp_train_3679
855,"[1, 96, 5, 44]","[0.9999090433120728, 0.9997636675834656, 0.9994581341743469, 0.999916672706604, 0.9998144507408142, 0.9998680353164673, 0.9996212720870972, 0.9999359846115112, 0.9999957084655762, 0.9999973773956299]",License Plate,51F16159,Vietnam,0.9999994039535522,lp_train_3053
856,NA,NA,NA,NA,NA,NA,lp_train_092
857,"[3, 98, 6, 34]","[0.9999233484268188, 0.9999343156814575, 0.9991693496704102, 0.9999369382858276, 0.9999337196350098, 0.9998561143875122, 0.9999097585678101, 0.9997842907905579, 0.999961256980896, 0.9999967813491821]",License Plate,51G39466,Vietnam,0.9999997615814209,lp_train_2814
858,NA,NA,NA,NA,NA,NA,lp_train_4739
859,NA,NA,NA,NA,NA,NA,lp_train_3376
860,NA,NA,NA,NA,NA,NA,lp_train_2671
861,NA,NA,NA,NA,NA,NA,lp_train_1946
862,"[27, 100, 0, 29]","[0.13361801207065582, 0.7675013542175293, 0.9692109227180481, 0.9706277847290039, 0.7653071880340576, 0.7657583951950073, 0.9757103323936462, 0.9924790859222412, 0.9970967769622803, 0.994929313659668]",License Plate,L06642,Norway,0.9979934692382812,lp_train_1080
863,"[0, 364, 0, 135]","[0.9991999268531799, 0.9986907839775085, 0.9993347525596619, 0.9979041814804077, 0.9946272969245911, 0.9994632601737976, 0.999778687953949, 0.9999899864196777, 0.9999942779541016, 0.9999936819076538]",License Plate,284FH8,United States,0.971164345741272,lp_train_274
864,NA,NA,NA,NA,NA,NA,lp_train_5497
865,NA,NA,NA,NA,NA,NA,lp_train_6285
866,"[1, 92, 0, 27]","[0.98785001039505, 0.9999111890792847, 0.999990701675415, 0.9999487400054932, 0.9998745918273926, 0.9999159574508667, 0.9998705387115479, 0.9998260140419006, 0.9999740123748779, 0.9999895095825195]",License Plate,51A69172,Vietnam,0.9999998807907104,lp_train_1238
867,"[2, 95, 4, 49]","[0.9997169375419617, 0.9988723397254944, 0.9987615346908569, 0.41881680488586426, 0.9999003410339355, 0.9999711513519287, 0.9999955892562866, 0.999998927116394, 0.9999992847442627, 0.9999995231628418]",License Plate,UIDD,United States,0.9961896538734436,lp_train_4821
868,"[0, 77, 4, 27]","[0.9993770718574524, 0.9999574422836304, 0.999796450138092, 0.9999699592590332, 0.9996504783630371, 0.9998776912689209, 0.9999701976776123, 0.9998905658721924, 0.9999992847442627, 0.9999997615814209]",License Plate,51F82606,Vietnam,1.0,lp_train_1213
869,"[6, 105, 0, 35]","[0.9998175501823425, 0.9999730587005615, 0.9999954700469971, 0.999993085861206, 0.9999629259109497, 0.9999426603317261, 0.9999914169311523, 0.9999828338623047, 0.9999921321868896, 0.9999982118606567]",License Plate,51A01204,Vietnam,1.0,lp_train_2092
870,NA,NA,NA,NA,NA,NA,lp_train_5512
871,"[9, 94, 13, 55]","[0.4933743476867676, 0.999487042427063, 0.9997773766517639, 0.9995560050010681, 0.9998658895492554, 0.9981399774551392, 0.9980733394622803, 0.9999490976333618, 0.999998927116394, 0.9999991655349731]",License Plate,IF59011,Spain,0.3541807532310486,lp_train_2980
872,NA,NA,NA,NA,NA,NA,lp_train_6913
873,"[5, 107, 14, 81]","[0.9997023940086365, 0.9998677968978882, 0.9750960469245911, 0.9975298047065735, 0.9995054006576538, 0.9997003078460693, 0.9998303651809692, 0.984131395816803, 0.7083610892295837, 0.998526930809021]",License Plate,50LD04411,Vietnam,0.9999977350234985,lp_train_2913
874,"[8, 91, 6, 76]","[0.9998445510864258, 0.8630214333534241, 0.9999071359634399, 0.9995996356010437, 0.9999139308929443, 0.9998028874397278, 0.9998244643211365, 0.9988773465156555, 0.998816967010498, 0.9999102354049683]",License Plate,50K201224,Vietnam,0.9999918937683105,lp_train_6772
875,NA,NA,NA,NA,NA,NA,lp_train_6775
876,"[9, 80, 10, 65]","[0.5799855589866638, 0.9998594522476196, 0.9998711347579956, 0.9994338154792786, 0.9998550415039062, 0.9998124241828918, 0.9999337196350098, 0.9996827840805054, 0.9998512268066406, 0.9999592304229736]",License Plate,18N25941,Vietnam,0.99998939037323,lp_train_5744
877,NA,NA,NA,NA,NA,NA,lp_train_6038
878,NA,NA,NA,NA,NA,NA,lp_train_3647
879,"[0, 64, 5, 56]","[0.9996904134750366, 0.9998482465744019, 0.9989243149757385, 0.9997701048851013, 0.45298030972480774, 0.723326563835144, 0.9993995428085327, 0.9994696974754333, 0.9984669089317322, 0.9999748468399048]",License Plate,59V2GU884,Vietnam,0.9987175464630127,lp_train_5893
880,"[0, 190, 10, 97]","[0.3761238753795624, 0.9996342658996582, 0.9991887211799622, 0.999366819858551, 0.9986263513565063, 0.9993263483047485, 0.9976581335067749, 0.9997459053993225, 0.9970345497131348, 0.9910569190979004]",License Plate,AA05MG190,Indonesia,0.3443133533000946,lp_train_3854
881,NA,NA,NA,NA,NA,NA,lp_train_6851
882,NA,NA,NA,NA,NA,NA,lp_train_1855
883,"[3, 56, 3, 30]","[0.9998459815979004, 0.999763548374176, 0.9997166991233826, 0.9989857077598572, 0.9993588328361511, 0.9999363422393799, 0.9998346567153931, 0.9998352527618408, 0.999648928642273, 0.999976396560669]",License Plate,59H140639,Vietnam,0.999997615814209,lp_train_6163
884,"[3, 108, 9, 38]","[0.9999488592147827, 0.9999477863311768, 0.9997863173484802, 0.9998935461044312, 0.9996341466903687, 0.9998553991317749, 0.9999464750289917, 0.9998699426651001, 0.9999994039535522, 0.9999997615814209]",License Plate,51F24476,Vietnam,0.9999994039535522,lp_train_2991
885,"[1, 98, 3, 30]","[0.9998898506164551, 0.9999322891235352, 0.9996100068092346, 0.9999408721923828, 0.9996992349624634, 0.9996647834777832, 0.9998261332511902, 0.9998512268066406, 0.9999878406524658, 0.9999958276748657]",License Plate,52Z9755,Vietnam,0.9997232556343079,lp_train_682
886,NA,NA,NA,NA,NA,NA,lp_train_120
887,"[79, 1160, 53, 589]","[0.9991969466209412, 0.9990399479866028, 0.9998841285705566, 0.9998050332069397, 0.9999638795852661, 0.9998733997344971, 0.9999549388885498, 0.9999504089355469, 0.9999939203262329, 0.999993085861206]",License Plate,HF6308C,Mexico,0.9999992847442627,lp_train_4112
888,NA,NA,NA,NA,NA,NA,lp_train_3873
889,"[0, 197, 0, 103]","[0.9998940229415894, 0.9998764991760254, 0.9999285936355591, 0.6057924032211304, 0.99996018409729, 0.9999438524246216, 0.9999744892120361, 0.9999827146530151, 0.9999949932098389, 0.9999972581863403]",License Plate,4LGOL1A,United States,0.9778633117675781,lp_train_392
890,"[2, 249, 12, 201]","[0.9999010562896729, 0.9987607002258301, 0.9998681545257568, 0.9999229907989502, 0.9999305009841919, 0.999900221824646, 0.9998608827590942, 0.999891996383667, 0.9990975856781006, 0.9997658133506775]",License Plate,65P18611,Vietnam,1.0,lp_train_6971
891,NA,NA,NA,NA,NA,NA,lp_train_182
892,"[2, 96, 2, 27]","[0.998816967010498, 0.999932050704956, 0.9997493624687195, 0.999977707862854, 0.9997302889823914, 0.9999082088470459, 0.999828577041626, 0.9998912811279297, 0.9999140501022339, 0.9999725818634033]",License Plate,51F04275,Vietnam,1.0,lp_train_1695
893,"[4, 115, 2, 31]","[0.9998674392700195, 0.9999604225158691, 0.9998459815979004, 0.9999635219573975, 0.9999339580535889, 0.999927282333374, 0.9999610185623169, 0.999972939491272, 0.9999641180038452, 0.9999904632568359]",License Plate,51G21670,Vietnam,0.9999998807907104,lp_train_733
894,"[13, 113, 13, 45]","[0.9999542236328125, 0.9999712705612183, 0.9998759031295776, 0.9999687671661377, 0.9999682903289795, 0.9999208450317383, 0.9999284744262695, 0.9998972415924072, 0.9999979734420776, 0.9999992847442627]",License Plate,51G21748,Vietnam,0.9999988079071045,lp_train_3008
895,NA,NA,NA,NA,NA,NA,lp_train_4649
896,NA,NA,NA,NA,NA,NA,lp_train_5835
897,"[2, 100, 1, 87]","[0.9997795224189758, 0.9999315738677979, 0.9999111890792847, 0.9995846152305603, 0.9998931884765625, 0.9997718930244446, 0.9996201992034912, 0.9998459815979004, 0.9999445676803589, 0.9999892711639404]",License Plate,59N187173,Vietnam,0.9999984502792358,lp_train_5716
898,"[2, 95, 1, 83]","[0.9999234676361084, 0.999900221824646, 0.9999809265136719, 0.9999263286590576, 0.9999134540557861, 0.9998589754104614, 0.9986819624900818, 0.9999207258224487, 0.9999662637710571, 0.9999455213546753]",License Plate,59L194176,Vietnam,0.9999887943267822,lp_train_6470
899,NA,NA,NA,NA,NA,NA,lp_train_5127
900,"[2, 105, 3, 32]","[0.8745201230049133, 0.9992141723632812, 0.9999758005142212, 0.9998921155929565, 0.9999346733093262, 0.9999293088912964, 0.9999169111251831, 0.9998409748077393, 0.9999978542327881, 0.9999997615814209]",License Plate,49A51796,Vietnam,0.9999998807907104,lp_train_885
901,"[3, 109, 5, 52]","[0.9996525049209595, 0.9999731779098511, 0.9999889135360718, 0.9999933242797852, 0.9999779462814331, 0.9999330043792725, 0.9999867677688599, 0.9999706745147705, 0.9999886751174927, 0.9999986886978149]",License Plate,51A01204,Vietnam,1.0,lp_train_2711
902,"[0, 80, 3, 27]","[0.9998971223831177, 0.9999315738677979, 0.9993240833282471, 0.9999072551727295, 0.999786913394928, 0.9999626874923706, 0.9998831748962402, 0.9999485015869141, 0.9999910593032837, 0.9999966621398926]",License Plate,51F73029,Vietnam,1.0,lp_train_1424
903,"[6, 128, 5, 57]","[0.5855879187583923, 0.9984220266342163, 0.9984375834465027, 0.9993640780448914, 0.9994540810585022, 0.9990936517715454, 0.9990058541297913, 0.9999697208404541, 0.9999873638153076, 0.9999929666519165]",License Plate,SF7533,New Zealand,0.5943120121955872,lp_train_002
904,NA,NA,NA,NA,NA,NA,lp_train_5399
905,NA,NA,NA,NA,NA,NA,lp_train_6231
906,"[8, 91, 11, 72]","[0.999765932559967, 0.999864935874939, 0.9987974166870117, 0.9998050332069397, 0.9998133778572083, 0.9997668862342834, 0.9997221827507019, 0.9997455477714539, 0.9997280240058899, 0.999987006187439]",License Plate,59T146685,Vietnam,1.0,lp_train_6797
907,NA,NA,NA,NA,NA,NA,lp_train_6551
908,"[3, 101, 10, 66]","[0.9997712969779968, 0.9998993873596191, 0.9995916485786438, 0.9991810917854309, 0.9995323419570923, 0.9998414516448975, 0.9998109936714172, 0.999897837638855, 0.9999988079071045, 0.9999996423721313]",License Plate,51F15380,Vietnam,0.9999988079071045,lp_train_3239
909,NA,NA,NA,NA,NA,NA,lp_train_4018
910,NA,NA,NA,NA,NA,NA,lp_train_5306
911,NA,NA,NA,NA,NA,NA,lp_train_6745
912,"[4, 118, 0, 34]","[0.9999337196350098, 0.9999209642410278, 0.9997629523277283, 0.9999457597732544, 0.9999430179595947, 0.9999022483825684, 0.9997879862785339, 0.9998670816421509, 0.9999926090240479, 0.9999978542327881]",License Plate,51G51332,Vietnam,1.0,lp_train_797
913,"[1, 99, 0, 25]","[0.999782383441925, 0.9998273253440857, 0.9999948740005493, 0.9999297857284546, 0.999962568283081, 0.9999667406082153, 0.9999496936798096, 0.9999245405197144, 0.9999918937683105, 0.9999980926513672]",License Plate,29A51796,Vietnam,1.0,lp_train_876
914,"[1, 44, 1, 12]","[0.23817436397075653, 0.6147326827049255, 0.24970607459545135, 0.3962763249874115, 0.6254000067710876, 0.47614428400993347, 0.4627087414264679, 0.6456621885299683, 0.9785839915275574, 0.995322048664093]",License Plate,BF04277,Switzerland,0.4222404956817627,lp_train_3648
915,"[2, 48, 0, 15]","[0.953475296497345, 0.9993102550506592, 0.9928695559501648, 0.8479926586151123, 0.9739331603050232, 0.5428234338760376, 0.999413013458252, 0.9996302127838135, 0.9999051094055176, 0.9999943971633911]",License Plate,61A89714,Vietnam,0.9999576807022095,lp_train_2224
916,"[3, 133, 1, 35]","[0.9999616146087646, 0.9999871253967285, 0.999995231628418, 0.9999408721923828, 0.9999463558197021, 0.9999569654464722, 0.9999485015869141, 0.9999603033065796, 0.9999957084655762, 0.9999994039535522]",License Plate,60A20880,Vietnam,1.0,lp_train_2044
917,NA,NA,NA,NA,NA,NA,lp_train_4528
918,"[3, 114, 3, 45]","[0.999884843826294, 0.9959975481033325, 0.9999595880508423, 0.999954342842102, 0.9993546605110168, 0.9996930360794067, 0.9999582767486572, 0.9999643564224243, 0.9999945163726807, 0.9999958276748657]",License Plate,52Y6490,Vietnam,0.9997027516365051,lp_train_1893
919,"[2, 63, 3, 19]","[0.9391568303108215, 0.9978693723678589, 0.8684893846511841, 0.9982068538665771, 0.9980972409248352, 0.997260570526123, 0.9963980913162231, 0.9977644681930542, 0.9945310950279236, 0.9999076128005981]",License Plate,30NG37614,Vietnam,0.9150946140289307,lp_train_4224
920,"[1, 28, 2, 10]","[0.23522385954856873, 0.7432976365089417, 0.5794347524642944, 0.6762840151786804, 0.45320481061935425, 0.5241163969039917, 0.9408791065216064, 0.9963726997375488, 0.9993976354598999, 0.9995372295379639]",License Plate,44247,Qatar,0.22192582488059998,lp_train_4224
921,NA,NA,NA,NA,NA,NA,lp_train_5038
922,NA,NA,NA,NA,NA,NA,lp_train_3761
923,"[0, 120, 0, 37]","[0.9967548251152039, 0.9723359942436218, 0.6218127012252808, 0.8255401849746704, 0.957726776599884, 0.973660409450531, 0.9949507713317871, 0.9992870688438416, 0.9997655749320984, 0.9998986721038818]",License Plate,80NC,Finland,0.3453060984611511,lp_train_4415
924,"[0, 92, 2, 78]","[0.9993209838867188, 0.9998675584793091, 0.9998699426651001, 0.9696976542472839, 0.9998212456703186, 0.9993957281112671, 0.9997531771659851, 0.9996435642242432, 0.9999300241470337, 0.9999583959579468]",License Plate,59S178384,Vietnam,0.9999806880950928,lp_train_5641
925,NA,NA,NA,NA,NA,NA,lp_train_5042
926,"[5, 429, 10, 113]","[0.9999879598617554, 0.9999728202819824, 0.9999585151672363, 0.9999840259552002, 0.9999732971191406, 0.999966025352478, 0.9999990463256836, 0.9999997615814209, 0.9999998807907104, 0.9999997615814209]",License Plate,CCC444,Sweden,0.9985476136207581,lp_train_389
927,"[1, 38, 3, 12]","[0.8745114207267761, 0.9688500761985779, 0.24085506796836853, 0.9154804944992065, 0.922177791595459, 0.42126721143722534, 0.6128696799278259, 0.9703589081764221, 0.9991426467895508, 0.9999476671218872]",License Plate,51481392,Vietnam,0.998556911945343,lp_train_3725
928,NA,NA,NA,NA,NA,NA,lp_train_6182
929,NA,NA,NA,NA,NA,NA,lp_train_6019
930,"[1, 45, 0, 11]","[0.2726702392101288, 0.29517054557800293, 0.37880074977874756, 0.6025516390800476, 0.2332167625427246, 0.18482184410095215, 0.3682197630405426, 0.6996044516563416, 0.9569042325019836, 0.9970861077308655]",License Plate,21440399,Vietnam,0.4091287851333618,lp_train_3469
931,NA,NA,NA,NA,NA,NA,lp_train_3513
932,"[0, 316, 0, 87]","[0.9998000264167786, 0.9999197721481323, 0.9998263716697693, 0.9998134970664978, 0.9999604225158691, 0.9996600151062012, 0.9903036952018738, 0.999502420425415, 0.9999970197677612, 0.9999986886978149]",License Plate,B735TH61,Italy,0.44246748089790344,lp_train_066
933,"[0, 84, 3, 30]","[0.9999417066574097, 0.9999169111251831, 0.9997585415840149, 0.999943733215332, 0.9998692274093628, 0.9998596906661987, 0.9997912049293518, 0.9999501705169678, 0.9999978542327881, 0.9999994039535522]",License Plate,51F61712,Vietnam,1.0,lp_train_1367
934,NA,NA,NA,NA,NA,NA,lp_train_6113
935,NA,NA,NA,NA,NA,NA,lp_train_2345
936,"[0, 83, 2, 75]","[0.9998475313186646, 0.999634861946106, 0.9999592304229736, 0.999825656414032, 0.9998051524162292, 0.9998108744621277, 0.99985671043396, 0.9997350573539734, 0.9999167919158936, 0.9999850988388062]",License Plate,78H92348,Vietnam,0.9998881816864014,lp_train_6871
937,"[0, 149, 4, 78]","[0.9999891519546509, 0.9999796152114868, 0.9995531439781189, 0.9999499320983887, 0.9999347925186157, 0.9998568296432495, 0.9999669790267944, 0.9999963045120239, 0.9999982118606567, 0.999998927116394]",License Plate,RUISLP,United States,0.6325310468673706,lp_train_4955
938,NA,NA,NA,NA,NA,NA,lp_train_4435
939,NA,NA,NA,NA,NA,NA,lp_train_6142
940,"[0, 35, 0, 11]","[0.4139613211154938, 0.8954783082008362, 0.11783328652381897, 0.49423760175704956, 0.8772664070129395, 0.21367408335208893, 0.5151672959327698, 0.8663937449455261, 0.9861660003662109, 0.999871015548706]",License Plate,61222778,Vietnam,0.94716876745224,lp_train_1369
941,"[0, 93, 4, 81]","[0.9997624754905701, 0.9997650980949402, 0.9997637867927551, 0.985106348991394, 0.9997689127922058, 0.9996969699859619, 0.9991177916526794, 0.9995037317276001, 0.9999904632568359, 0.9999957084655762]",License Plate,53S62722,Turkey,0.6871427297592163,lp_train_5425
942,"[2, 82, 2, 24]","[0.9998199343681335, 0.9999189376831055, 0.9923338890075684, 0.9996280670166016, 0.9989662170410156, 0.9998156428337097, 0.9992145299911499, 0.9970459342002869, 0.9992376565933228, 0.9998774528503418]",License Plate,60LD00584,Vietnam,1.0,lp_train_1352
943,"[3, 76, 9, 65]","[0.9993337988853455, 0.9999237060546875, 0.9998433589935303, 0.9998553991317749, 0.9999338388442993, 0.9998950958251953, 0.9999810457229614, 0.9997275471687317, 0.9990021586418152, 0.9999351501464844]",License Plate,59N272061,Vietnam,0.9999996423721313,lp_train_6393
